target_id,decoy_id,tm,gdt_ts,gdt_ha,rmsd,split,label,sample_id
T0435,MULTICOM-CLUSTER_TS5,0.6583,0.584,0.3955,10.318,val,1,T0435/MULTICOM-CLUSTER_TS5
T0435,MULTICOM-CMFR_TS1,0.7719,0.7239,0.5821,5.246,val,1,T0435/MULTICOM-CMFR_TS1
T0435,MULTICOM-CMFR_TS2,0.718,0.6791,0.5317,8.738999999999999,val,1,T0435/MULTICOM-CMFR_TS2
T0435,MULTICOM-CMFR_TS3,0.6942,0.6604,0.4981,10.69,val,1,T0435/MULTICOM-CMFR_TS3
T0435,MULTICOM-CMFR_TS4,0.7018,0.6604,0.5019,10.402999999999999,val,1,T0435/MULTICOM-CMFR_TS4
T0435,MULTICOM-CMFR_TS5,0.6767,0.6399,0.4813,10.802,val,1,T0435/MULTICOM-CMFR_TS5
T0435,MULTICOM-RANK_TS1,0.7654,0.7183,0.5784,10.629000000000001,val,1,T0435/MULTICOM-RANK_TS1
T0435,MULTICOM-RANK_TS2,0.5749,0.5336,0.3955,12.24,val,1,T0435/MULTICOM-RANK_TS2
T0435,MULTICOM-RANK_TS3,0.5753,0.5243,0.4011,11.805,val,1,T0435/MULTICOM-RANK_TS3
T0820,chuo-fams-server_TS3,0.1452,0.1147,0.0695,20.482,train,0,T0820/chuo-fams-server_TS3
T0435,MULTICOM-RANK_TS4,0.5757,0.5224,0.3731,10.825999999999999,val,1,T0435/MULTICOM-RANK_TS4
T0435,MULTICOM-RANK_TS5,0.5687,0.5224,0.3899,11.76,val,1,T0435/MULTICOM-RANK_TS5
T0435,MULTICOM-REFINE_TS1,0.7707,0.7164,0.5709,5.01,val,1,T0435/MULTICOM-REFINE_TS1
T0435,MULTICOM-REFINE_TS2,0.7667,0.7146,0.5784,10.619000000000002,val,1,T0435/MULTICOM-REFINE_TS2
T0435,MULTICOM-REFINE_TS3,0.7004,0.6306,0.4571,8.327,val,1,T0435/MULTICOM-REFINE_TS3
T0435,MULTICOM-REFINE_TS4,0.7667,0.7146,0.5784,10.619000000000002,val,1,T0435/MULTICOM-REFINE_TS4
T0435,MULTICOM-REFINE_TS5,0.7652,0.7146,0.5728,8.008,val,1,T0435/MULTICOM-REFINE_TS5
T0435,MUProt_TS1,0.7667,0.7146,0.5784,10.619000000000002,val,1,T0435/MUProt_TS1
T0435,MUProt_TS2,0.7667,0.7146,0.5784,10.619000000000002,val,1,T0435/MUProt_TS2
T0435,MUProt_TS3,0.7707,0.7164,0.5709,5.01,val,1,T0435/MUProt_TS3
T0820,chuo-fams-server_TS4,0.1853,0.156,0.1034,18.96,train,0,T0820/chuo-fams-server_TS4
T0435,MUProt_TS4,0.7643,0.7201,0.5784,7.872999999999999,val,1,T0435/MUProt_TS4
T0435,MUProt_TS5,0.7263,0.6847,0.541,8.572000000000001,val,1,T0435/MUProt_TS5
T0435,MUSTER_TS1,0.7657,0.722,0.584,9.656,val,1,T0435/MUSTER_TS1
T0435,MUSTER_TS2,0.7131,0.6437,0.4627,9.715,val,1,T0435/MUSTER_TS2
T0435,MUSTER_TS3,0.5884,0.541,0.3843,12.446,val,1,T0435/MUSTER_TS3
T0435,MUSTER_TS4,0.6111,0.5616,0.4067,12.029000000000002,val,1,T0435/MUSTER_TS4
T0435,MUSTER_TS5,0.595,0.5392,0.3806,12.648,val,1,T0435/MUSTER_TS5
T0435,OLGAFS_TS1,0.1397,0.1119,0.0634,18.887,val,0,T0435/OLGAFS_TS1
T0435,OLGAFS_TS2,0.1383,0.1157,0.0653,18.971,val,0,T0435/OLGAFS_TS2
T0435,OLGAFS_TS3,0.1101,0.0933,0.0616,14.817,val,0,T0435/OLGAFS_TS3
T0820,chuo-fams-server_TS5,0.2309,0.2124,0.156,17.312,train,0,T0820/chuo-fams-server_TS5
T0435,OLGAFS_TS4,0.1104,0.0933,0.0634,14.81,val,0,T0435/OLGAFS_TS4
T0435,OLGAFS_TS5,0.1379,0.1063,0.0578,16.566,val,0,T0435/OLGAFS_TS5
T0435,PS2-server_TS1,0.7596,0.7090000000000001,0.569,9.526,val,1,T0435/PS2-server_TS1
T0435,PS2-server_TS2,0.6702,0.625,0.4627,13.495,val,1,T0435/PS2-server_TS2
T0435,PS2-server_TS3,0.6453,0.6063,0.4366,13.24,val,1,T0435/PS2-server_TS3
T0435,PS2-server_TS4,0.6528,0.5989,0.431,13.89,val,1,T0435/PS2-server_TS4
T0435,PS2-server_TS5,0.669,0.6175,0.4552,13.954,val,1,T0435/PS2-server_TS5
T0435,PSI_TS1,0.7576,0.7146,0.5728,10.823,val,1,T0435/PSI_TS1
T0435,PSI_TS2,0.6036,0.5466,0.3918,7.24,val,1,T0435/PSI_TS2
T0435,PSI_TS3,0.6025,0.5448,0.3955,8.526,val,1,T0435/PSI_TS3
T0820,eThread_TS1,0.2027,0.1842,0.1466,19.369,train,0,T0820/eThread_TS1
T0435,PSI_TS4,0.6091,0.5541,0.3993,8.572000000000001,val,1,T0435/PSI_TS4
T0435,PSI_TS5,0.5974,0.5354,0.375,7.697,val,1,T0435/PSI_TS5
T0435,Pcons_dot_net_TS1,0.665,0.625,0.4534,14.411,val,1,T0435/Pcons_dot_net_TS1
T0435,Pcons_dot_net_TS2,0.6313,0.5951,0.4347,13.924000000000001,val,1,T0435/Pcons_dot_net_TS2
T0435,Pcons_dot_net_TS3,0.6229,0.5746,0.4179,12.017000000000001,val,1,T0435/Pcons_dot_net_TS3
T0435,Pcons_dot_net_TS4,0.56,0.5224,0.3787,13.94,val,1,T0435/Pcons_dot_net_TS4
T0435,Pcons_dot_net_TS5,0.5923,0.5485,0.3806,12.267000000000001,val,1,T0435/Pcons_dot_net_TS5
T0435,Pcons_local_TS1,0.6229,0.5746,0.4179,12.017000000000001,val,1,T0435/Pcons_local_TS1
T0435,Pcons_local_TS2,0.5923,0.5485,0.3806,12.267000000000001,val,1,T0435/Pcons_local_TS2
T0435,Pcons_local_TS3,0.6033,0.5597,0.4179,5.296,val,1,T0435/Pcons_local_TS3
T0820,eThread_TS2,0.2362,0.2124,0.1466,22.741,train,0,T0820/eThread_TS2
T0435,Pcons_local_TS4,0.6033,0.5597,0.4179,5.296,val,1,T0435/Pcons_local_TS4
T0435,Pcons_local_TS5,0.56,0.5224,0.3787,13.94,val,1,T0435/Pcons_local_TS5
T0435,Pcons_multi_TS1,0.665,0.625,0.4534,14.411,val,1,T0435/Pcons_multi_TS1
T0435,Pcons_multi_TS2,0.6641,0.6175,0.4534,14.139000000000001,val,1,T0435/Pcons_multi_TS2
T0435,Pcons_multi_TS3,0.6641,0.6175,0.4534,14.139000000000001,val,1,T0435/Pcons_multi_TS3
T0435,Pcons_multi_TS4,0.6151,0.5784,0.4198,13.814,val,1,T0435/Pcons_multi_TS4
T0435,Pcons_multi_TS5,0.6151,0.5784,0.4198,13.814,val,1,T0435/Pcons_multi_TS5
T0435,Phragment_TS1,0.7585,0.7090000000000001,0.5672,9.307,val,1,T0435/Phragment_TS1
T0435,Phragment_TS2,0.6017,0.5429,0.3787,11.232000000000001,val,1,T0435/Phragment_TS2
T0435,Phragment_TS3,0.6058,0.5429,0.3843,10.88,val,1,T0435/Phragment_TS3
T0759,PSF_TS1,0.1391,0.1432,0.0807,18.266,train,0,T0759/PSF_TS1
T0764,PhyreX_TS2,0.8201,0.6854,0.5062,6.114,train,1,T0764/PhyreX_TS2
T0820,eThread_TS3,0.2416,0.2368,0.1823,21.474,train,0,T0820/eThread_TS3
T0435,Phragment_TS4,0.6023,0.5429,0.3825,11.308,val,1,T0435/Phragment_TS4
T0435,Phragment_TS5,0.5977,0.5336,0.3694,11.184000000000001,val,1,T0435/Phragment_TS5
T0435,Phyre2_TS1,0.7585,0.7090000000000001,0.5672,9.176,val,1,T0435/Phyre2_TS1
T0435,Phyre2_TS2,0.5934,0.5317,0.3694,11.376,val,1,T0435/Phyre2_TS2
T0435,Phyre2_TS3,0.6057,0.5429,0.3843,10.884,val,1,T0435/Phyre2_TS3
T0435,Phyre2_TS4,0.6021,0.5429,0.3825,10.168,val,1,T0435/Phyre2_TS4
T0435,Phyre2_TS5,0.5976,0.5336,0.3694,11.651,val,1,T0435/Phyre2_TS5
T0435,Phyre_de_novo_TS1,0.6477,0.584,0.431,10.42,val,1,T0435/Phyre_de_novo_TS1
T0435,Phyre_de_novo_TS2,0.7617,0.7108,0.5672,8.839,val,1,T0435/Phyre_de_novo_TS2
T0435,Phyre_de_novo_TS3,0.5933,0.5261,0.3619,11.659,val,1,T0435/Phyre_de_novo_TS3
T0820,eThread_TS4,0.2817,0.282,0.1898,20.694000000000003,train,0,T0820/eThread_TS4
T0435,Phyre_de_novo_TS4,0.612,0.5522,0.3899,10.587,val,1,T0435/Phyre_de_novo_TS4
T0435,Phyre_de_novo_TS5,0.5993,0.5392,0.3731,11.112,val,1,T0435/Phyre_de_novo_TS5
T0435,Poing_TS1,0.7585,0.7090000000000001,0.5672,9.308,val,1,T0435/Poing_TS1
T0435,Poing_TS2,0.5937,0.5317,0.3694,11.261,val,1,T0435/Poing_TS2
T0435,Poing_TS3,0.6056,0.5429,0.3843,11.512,val,1,T0435/Poing_TS3
T0435,Poing_TS4,0.6012,0.5429,0.3825,10.008,val,1,T0435/Poing_TS4
T0435,Poing_TS5,0.5935,0.5317,0.3694,11.758,val,1,T0435/Poing_TS5
T0435,Pushchino_TS1,0.7439,0.7015,0.5634,9.056000000000001,val,1,T0435/Pushchino_TS1
T0435,RAPTOR_TS1,0.7651,0.7071,0.5429,8.8,val,1,T0435/RAPTOR_TS1
T0435,RAPTOR_TS2,0.7617,0.7127,0.5709,9.27,val,1,T0435/RAPTOR_TS2
T0820,eThread_TS5,0.1659,0.1673,0.1297,19.259,train,0,T0820/eThread_TS5
T0435,RAPTOR_TS3,0.7148,0.6437,0.45899999999999996,8.898,val,1,T0435/RAPTOR_TS3
T0435,RAPTOR_TS4,0.7085,0.6325,0.4496,7.942,val,1,T0435/RAPTOR_TS4
T0435,RAPTOR_TS5,0.6988,0.6287,0.4496,9.479,val,1,T0435/RAPTOR_TS5
T0435,RBO-Proteus_TS1,0.1623,0.1511,0.09699999999999999,17.141,val,0,T0435/RBO-Proteus_TS1
T0435,RBO-Proteus_TS2,0.2133,0.1884,0.1231,20.521,val,0,T0435/RBO-Proteus_TS2
T0435,RBO-Proteus_TS3,0.1595,0.1474,0.0933,18.054000000000002,val,0,T0435/RBO-Proteus_TS3
T0435,RBO-Proteus_TS4,0.183,0.1493,0.0951,16.949,val,0,T0435/RBO-Proteus_TS4
T0435,RBO-Proteus_TS5,0.1547,0.1474,0.0933,18.504,val,0,T0435/RBO-Proteus_TS5
T0435,SAM-T02-server_AL1,0.7476,0.7015,0.5616,8.044,val,1,T0435/SAM-T02-server_AL1
T0435,SAM-T02-server_AL2,0.7065,0.6381,0.4515,8.941,val,1,T0435/SAM-T02-server_AL2
T0820,myprotein-me_TS1,0.2497,0.2425,0.188,21.726,train,0,T0820/myprotein-me_TS1
T0435,SAM-T02-server_AL3,0.6037,0.5802,0.4422,5.528,val,1,T0435/SAM-T02-server_AL3
T0435,SAM-T02-server_AL4,0.635,0.6007,0.4459,7.388999999999999,val,1,T0435/SAM-T02-server_AL4
T0435,SAM-T02-server_AL5,0.6155,0.584,0.444,7.599,val,1,T0435/SAM-T02-server_AL5
T0435,SAM-T06-server_TS1,0.7538,0.6978,0.5485,9.427999999999999,val,1,T0435/SAM-T06-server_TS1
T0435,SAM-T06-server_TS2,0.5642,0.5205,0.3862,12.130999999999998,val,1,T0435/SAM-T06-server_TS2
T0435,SAM-T06-server_TS3,0.7426,0.6978,0.5597,7.992000000000001,val,1,T0435/SAM-T06-server_TS3
T0435,SAM-T06-server_TS4,0.5684,0.5392,0.4104,11.957,val,1,T0435/SAM-T06-server_TS4
T0435,SAM-T06-server_TS5,0.6012,0.5634,0.4216,11.644,val,1,T0435/SAM-T06-server_TS5
T0435,SAM-T08-server_TS1,0.7881,0.7332,0.584,9.774,val,1,T0435/SAM-T08-server_TS1
T0435,SAM-T08-server_TS2,0.7469,0.7052,0.5672,9.238999999999999,val,1,T0435/SAM-T08-server_TS2
T0820,myprotein-me_TS2,0.2425,0.2312,0.1805,21.474,train,0,T0820/myprotein-me_TS2
T0435,SAM-T08-server_TS3,0.7446,0.7071,0.569,8.761000000000001,val,1,T0435/SAM-T08-server_TS3
T0435,SAM-T08-server_TS4,0.6186,0.584,0.4384,11.319,val,1,T0435/SAM-T08-server_TS4
T0435,SAM-T08-server_TS5,0.5869,0.5578,0.4291,11.558,val,1,T0435/SAM-T08-server_TS5
T0435,T0435,1.0,1.0,1.0,0.0,val,1,T0435/T0435
T0435,YASARA_TS1,0.7636,0.7164,0.5522,9.798,val,1,T0435/YASARA_TS1
T0435,YASARA_TS2,0.7629,0.7164,0.5634,9.764,val,1,T0435/YASARA_TS2
T0435,YASARA_TS3,0.7143,0.6455,0.4739,9.362,val,1,T0435/YASARA_TS3
T0435,Zhang-Server_TS1,0.7662,0.7146,0.5653,9.182,val,1,T0435/Zhang-Server_TS1
T0435,Zhang-Server_TS2,0.7694,0.7201,0.5765,9.242,val,1,T0435/Zhang-Server_TS2
T0435,Zhang-Server_TS3,0.7889,0.7369,0.5765,8.741,val,1,T0435/Zhang-Server_TS3
T0820,myprotein-me_TS3,0.2484,0.2368,0.1823,22.320999999999998,train,0,T0820/myprotein-me_TS3
T0435,Zhang-Server_TS4,0.773,0.7201,0.5616,8.766,val,1,T0435/Zhang-Server_TS4
T0435,Zhang-Server_TS5,0.6293,0.5728,0.4216,11.225,val,1,T0435/Zhang-Server_TS5
T0435,circle_TS1,0.6627,0.6045,0.4403,14.091,val,1,T0435/circle_TS1
T0435,circle_TS2,0.7576,0.7071,0.5672,9.905,val,1,T0435/circle_TS2
T0435,circle_TS3,0.7497,0.7034,0.5541,9.917,val,1,T0435/circle_TS3
T0435,circle_TS4,0.6659999999999999,0.6157,0.4496,14.094000000000001,val,1,T0435/circle_TS4
T0435,circle_TS5,0.6167,0.5709,0.3955,11.988,val,1,T0435/circle_TS5
T0435,fais-server_TS1,0.7612,0.722,0.5802,9.649,val,1,T0435/fais-server_TS1
T0435,fais-server_TS2,0.6029,0.5373,0.3843,10.805,val,1,T0435/fais-server_TS2
T0435,fais-server_TS3,0.3969,0.3377,0.209,13.152999999999999,val,0,T0435/fais-server_TS3
T0820,myprotein-me_TS4,0.2476,0.2368,0.1805,21.17,train,0,T0820/myprotein-me_TS4
T0435,fais-server_TS4,0.2694,0.2313,0.1511,17.878,val,0,T0435/fais-server_TS4
T0435,fais-server_TS5,0.6268,0.5765,0.4179,9.266,val,1,T0435/fais-server_TS5
T0435,forecast_TS1,0.5448,0.4925,0.3153,10.59,val,1,T0435/forecast_TS1
T0435,forecast_TS2,0.58,0.5075,0.3545,11.208,val,1,T0435/forecast_TS2
T0435,forecast_TS3,0.6039,0.5597,0.4123,11.837,val,1,T0435/forecast_TS3
T0435,forecast_TS4,0.5465,0.4963,0.3134,10.481,val,1,T0435/forecast_TS4
T0435,forecast_TS5,0.5846,0.5131,0.3545,11.302,val,1,T0435/forecast_TS5
T0435,huber-torda-server_TS1,0.1293,0.1045,0.0746,21.409000000000002,val,0,T0435/huber-torda-server_TS1
T0435,huber-torda-server_TS2,0.1307,0.1063,0.069,19.327,val,0,T0435/huber-torda-server_TS2
T0435,huber-torda-server_TS3,0.1816,0.1418,0.084,17.61,val,0,T0435/huber-torda-server_TS3
T0820,myprotein-me_TS5,0.2713,0.2538,0.1823,21.185,train,0,T0820/myprotein-me_TS5
T0435,huber-torda-server_TS4,0.669,0.6007,0.4328,11.091,val,1,T0435/huber-torda-server_TS4
T0435,huber-torda-server_TS5,0.1583,0.1343,0.0802,18.665,val,0,T0435/huber-torda-server_TS5
T0435,keasar-server_TS1,0.7578,0.7164,0.5709,8.738,val,1,T0435/keasar-server_TS1
T0435,keasar-server_TS2,0.7561,0.7108,0.5672,8.706,val,1,T0435/keasar-server_TS2
T0435,keasar-server_TS3,0.7559,0.7127,0.5784,8.982999999999999,val,1,T0435/keasar-server_TS3
T0435,keasar-server_TS4,0.6751,0.6082,0.431,11.482999999999999,val,1,T0435/keasar-server_TS4
T0435,keasar-server_TS5,0.6879,0.625,0.4496,11.235999999999999,val,1,T0435/keasar-server_TS5
T0435,mGenTHREADER_TS1,0.747,0.7034,0.5672,9.442,val,1,T0435/mGenTHREADER_TS1
T0435,mahmood-torda-server_TS1,0.1745,0.125,0.069,17.678,val,0,T0435/mahmood-torda-server_TS1
T0435,mahmood-torda-server_TS2,0.1542,0.1175,0.0672,19.438,val,0,T0435/mahmood-torda-server_TS2
T0820,nns_TS1,0.2499,0.2387,0.1805,15.808,train,0,T0820/nns_TS1
T0435,mahmood-torda-server_TS3,0.1491,0.1175,0.0653,18.461,val,0,T0435/mahmood-torda-server_TS3
T0435,mahmood-torda-server_TS4,0.1662,0.1306,0.0728,17.89,val,0,T0435/mahmood-torda-server_TS4
T0435,mahmood-torda-server_TS5,0.1441,0.1194,0.0709,17.326,val,0,T0435/mahmood-torda-server_TS5
T0435,mariner1_TS1,0.1786,0.1269,0.0709,14.161,val,0,T0435/mariner1_TS1
T0435,mariner1_TS2,0.0796,0.0802,0.069,0.7609999999999999,val,0,T0435/mariner1_TS2
T0435,mariner1_TS3,0.4432,0.3787,0.2127,7.292000000000001,val,0,T0435/mariner1_TS3
T0435,mariner1_TS4,0.5852,0.5187,0.3507,11.183,val,1,T0435/mariner1_TS4
T0435,mariner1_TS5,0.172,0.1269,0.0784,20.139,val,0,T0435/mariner1_TS5
T0435,nFOLD3_TS1,0.6471,0.5933,0.4384,12.265,val,1,T0435/nFOLD3_TS1
T0435,nFOLD3_TS2,0.7609,0.7146,0.5784,9.693999999999999,val,1,T0435/nFOLD3_TS2
T0820,nns_TS2,0.2636,0.2406,0.1898,17.215,train,0,T0820/nns_TS2
T0435,nFOLD3_TS3,0.7609,0.7146,0.5784,9.693999999999999,val,1,T0435/nFOLD3_TS3
T0435,nFOLD3_TS4,0.7523,0.7090000000000001,0.569,9.355,val,1,T0435/nFOLD3_TS4
T0435,nFOLD3_TS5,0.5437,0.4981,0.3619,12.136,val,1,T0435/nFOLD3_TS5
T0435,panther_server_TS1,0.5245,0.4646,0.3153,12.184000000000001,val,1,T0435/panther_server_TS1
T0435,panther_server_TS2,0.5447,0.4963,0.3396,11.970999999999998,val,1,T0435/panther_server_TS2
T0435,panther_server_TS3,0.5305,0.4776,0.3377,13.738,val,1,T0435/panther_server_TS3
T0435,panther_server_TS4,0.5616,0.5112,0.3675,12.84,val,1,T0435/panther_server_TS4
T0435,panther_server_TS5,0.5175,0.4627,0.3228,13.614,val,1,T0435/panther_server_TS5
T0435,pipe_int_TS1,0.7519,0.7034,0.5634,9.822000000000001,val,1,T0435/pipe_int_TS1
T0435,pipe_int_TS2,0.7524,0.7034,0.5634,9.146,val,1,T0435/pipe_int_TS2
T0764,PhyreX_TS3,0.8193,0.6791,0.5031,6.087000000000001,train,1,T0764/PhyreX_TS3
T0820,nns_TS3,0.1999,0.2011,0.1504,18.894000000000002,train,0,T0820/nns_TS3
T0435,pipe_int_TS3,0.7522,0.7052,0.5634,9.173,val,1,T0435/pipe_int_TS3
T0435,pipe_int_TS4,0.6689,0.6175,0.444,14.045,val,1,T0435/pipe_int_TS4
T0435,pipe_int_TS5,0.1775,0.1437,0.0858,17.361,val,0,T0435/pipe_int_TS5
T0435,pro-sp3-TASSER_TS1,0.7548,0.7071,0.569,9.581,val,1,T0435/pro-sp3-TASSER_TS1
T0435,pro-sp3-TASSER_TS2,0.7611,0.7146,0.5224,7.3420000000000005,val,1,T0435/pro-sp3-TASSER_TS2
T0435,pro-sp3-TASSER_TS3,0.7798,0.7239,0.5392,7.34,val,1,T0435/pro-sp3-TASSER_TS3
T0435,pro-sp3-TASSER_TS4,0.77,0.7164,0.5354,8.275,val,1,T0435/pro-sp3-TASSER_TS4
T0435,pro-sp3-TASSER_TS5,0.7779,0.7183,0.541,7.942,val,1,T0435/pro-sp3-TASSER_TS5
T0435,rehtnap_TS1,0.4377,0.3825,0.2481,12.753,val,0,T0435/rehtnap_TS1
T0435,rehtnap_TS2,0.3493,0.3004,0.1866,13.152999999999999,val,0,T0435/rehtnap_TS2
T0820,nns_TS4,0.2297,0.2199,0.1711,18.903,train,0,T0820/nns_TS4
T0435,rehtnap_TS3,0.4377,0.3825,0.2481,12.753,val,0,T0435/rehtnap_TS3
T0435,schenk-torda-server_TS1,0.1365,0.1063,0.0634,22.51,val,0,T0435/schenk-torda-server_TS1
T0435,schenk-torda-server_TS2,0.1892,0.1362,0.0746,20.097,val,0,T0435/schenk-torda-server_TS2
T0435,schenk-torda-server_TS3,0.1437,0.1101,0.0653,18.518,val,0,T0435/schenk-torda-server_TS3
T0435,schenk-torda-server_TS4,0.1504,0.1269,0.0709,21.954,val,0,T0435/schenk-torda-server_TS4
T0435,schenk-torda-server_TS5,0.1549,0.1175,0.0653,20.22,val,0,T0435/schenk-torda-server_TS5
T0436,3D-JIGSAW_AEP_TS1,0.8058,0.5778,0.3673,6.593999999999999,train,1,T0436/3D-JIGSAW_AEP_TS1
T0436,3D-JIGSAW_AEP_TS2,0.8054,0.5778,0.3667,6.581,train,1,T0436/3D-JIGSAW_AEP_TS2
T0436,3D-JIGSAW_AEP_TS3,0.8057,0.5796,0.3691,6.599,train,1,T0436/3D-JIGSAW_AEP_TS3
T0436,3D-JIGSAW_AEP_TS4,0.8056,0.5784,0.3673,6.593,train,1,T0436/3D-JIGSAW_AEP_TS4
T0820,nns_TS5,0.2204,0.2256,0.1635,19.37,train,0,T0820/nns_TS5
T0436,3D-JIGSAW_AEP_TS5,0.8057,0.579,0.3673,6.577000000000001,train,1,T0436/3D-JIGSAW_AEP_TS5
T0436,3D-JIGSAW_V3_TS1,0.7968,0.5735,0.3673,6.716,train,1,T0436/3D-JIGSAW_V3_TS1
T0436,3D-JIGSAW_V3_TS2,0.7995,0.5593,0.3457,6.502999999999999,train,1,T0436/3D-JIGSAW_V3_TS2
T0436,3D-JIGSAW_V3_TS3,0.7993,0.5568,0.3432,6.34,train,1,T0436/3D-JIGSAW_V3_TS3
T0436,3D-JIGSAW_V3_TS4,0.7996,0.5586,0.3469,6.335,train,1,T0436/3D-JIGSAW_V3_TS4
T0436,3D-JIGSAW_V3_TS5,0.7534,0.5136,0.3117,7.597,train,1,T0436/3D-JIGSAW_V3_TS5
T0436,3DShot2_TS1,0.8165,0.5741,0.3593,6.4910000000000005,train,1,T0436/3DShot2_TS1
T0436,3Dpro_TS1,0.6941,0.4759,0.2907,20.180999999999997,train,1,T0436/3Dpro_TS1
T0436,3Dpro_TS2,0.6588,0.4488,0.266,27.965,train,1,T0436/3Dpro_TS2
T0436,3Dpro_TS3,0.7091,0.4914,0.3062,22.054000000000002,train,1,T0436/3Dpro_TS3
T0820,raghavagps-tsppred_TS1,0.1677,0.1485,0.1015,20.428,train,0,T0820/raghavagps-tsppred_TS1
T0436,3Dpro_TS4,0.7146,0.4994,0.3099,19.945,train,1,T0436/3Dpro_TS4
T0436,3Dpro_TS5,0.6146,0.3605,0.1901,12.264000000000001,train,1,T0436/3Dpro_TS5
T0436,ACOMPMOD_TS1,0.7428,0.4691,0.2611,6.932,train,1,T0436/ACOMPMOD_TS1
T0436,ACOMPMOD_TS2,0.7144,0.4549,0.2537,7.837999999999999,train,1,T0436/ACOMPMOD_TS2
T0436,ACOMPMOD_TS3,0.7258,0.4753,0.2815,7.483,train,1,T0436/ACOMPMOD_TS3
T0436,ACOMPMOD_TS4,0.6511,0.3747,0.192,8.738,train,1,T0436/ACOMPMOD_TS4
T0436,ACOMPMOD_TS5,0.629,0.3617,0.1846,10.421,train,1,T0436/ACOMPMOD_TS5
T0436,BAKER-ROBETTA_TS1,0.8256,0.5852,0.3673,6.267,train,1,T0436/BAKER-ROBETTA_TS1
T0436,BAKER-ROBETTA_TS2,0.8147,0.5802,0.3704,6.609,train,1,T0436/BAKER-ROBETTA_TS2
T0436,BAKER-ROBETTA_TS3,0.8191,0.5914,0.379,6.6,train,1,T0436/BAKER-ROBETTA_TS3
T0820,raghavagps-tsppred_TS2,0.1597,0.141,0.094,21.551,train,0,T0820/raghavagps-tsppred_TS2
T0436,BAKER-ROBETTA_TS4,0.8165,0.5796,0.3698,6.676,train,1,T0436/BAKER-ROBETTA_TS4
T0436,BAKER-ROBETTA_TS5,0.8181,0.5907,0.3784,6.478,train,1,T0436/BAKER-ROBETTA_TS5
T0436,BioSerf_TS1,0.8204,0.5858,0.3691,6.707000000000001,train,1,T0436/BioSerf_TS1
T0436,COMA-M_TS1,0.8144,0.5889,0.3765,6.502999999999999,train,1,T0436/COMA-M_TS1
T0436,COMA-M_TS2,0.8151,0.5877,0.3753,6.307,train,1,T0436/COMA-M_TS2
T0436,COMA-M_TS3,0.8162,0.5877,0.3747,6.252999999999999,train,1,T0436/COMA-M_TS3
T0436,COMA-M_TS4,0.8249,0.6056,0.3895,6.225,train,1,T0436/COMA-M_TS4
T0436,COMA-M_TS5,0.8038,0.5802,0.3685,6.832000000000001,train,1,T0436/COMA-M_TS5
T0436,COMA_TS1,0.7528,0.4809,0.2722,6.981,train,1,T0436/COMA_TS1
T0436,COMA_TS2,0.7509,0.4833,0.2765,7.212999999999999,train,1,T0436/COMA_TS2
T0820,raghavagps-tsppred_TS3,0.1608,0.1466,0.1015,20.172,train,0,T0820/raghavagps-tsppred_TS3
T0436,COMA_TS3,0.7509,0.4833,0.2765,7.212999999999999,train,1,T0436/COMA_TS3
T0436,COMA_TS4,0.7939,0.5667,0.3531,6.954,train,1,T0436/COMA_TS4
T0436,COMA_TS5,0.7939,0.5667,0.3531,6.954,train,1,T0436/COMA_TS5
T0436,CpHModels_TS1,0.7893,0.5543,0.3426,7.117000000000001,train,1,T0436/CpHModels_TS1
T0436,Distill_TS1,0.4905,0.27899999999999997,0.1414,20.086,train,0,T0436/Distill_TS1
T0436,Distill_TS2,0.5166,0.2951,0.1506,23.826,train,1,T0436/Distill_TS2
T0436,Distill_TS3,0.5157,0.2938,0.1519,20.967,train,1,T0436/Distill_TS3
T0436,Distill_TS4,0.4888,0.2735,0.1377,22.123,train,0,T0436/Distill_TS4
T0436,Distill_TS5,0.5025,0.2914,0.1519,21.2,train,1,T0436/Distill_TS5
T0436,FALCON_CONSENSUS_TS1,0.8215,0.5809,0.3642,6.499,train,1,T0436/FALCON_CONSENSUS_TS1
T0820,raghavagps-tsppred_TS4,0.1829,0.1617,0.1053,17.682000000000002,train,0,T0820/raghavagps-tsppred_TS4
T0436,FALCON_CONSENSUS_TS2,0.8207,0.5772,0.3617,6.3629999999999995,train,1,T0436/FALCON_CONSENSUS_TS2
T0436,FALCON_CONSENSUS_TS3,0.7758,0.5586,0.3599,7.939,train,1,T0436/FALCON_CONSENSUS_TS3
T0436,FALCON_CONSENSUS_TS4,0.8197,0.5784,0.3642,6.245,train,1,T0436/FALCON_CONSENSUS_TS4
T0436,FALCON_CONSENSUS_TS5,0.7764,0.55,0.3512,8.013,train,1,T0436/FALCON_CONSENSUS_TS5
T0436,FALCON_TS1,0.8215,0.5809,0.3642,6.499,train,1,T0436/FALCON_TS1
T0436,FALCON_TS2,0.8207,0.5772,0.3617,6.3629999999999995,train,1,T0436/FALCON_TS2
T0436,FALCON_TS3,0.7758,0.5586,0.3599,7.939,train,1,T0436/FALCON_TS3
T0436,FALCON_TS4,0.8197,0.5784,0.3642,6.245,train,1,T0436/FALCON_TS4
T0436,FALCON_TS5,0.7764,0.55,0.3512,8.013,train,1,T0436/FALCON_TS5
T0436,FAMSD_TS1,0.8279,0.5796,0.3568,6.157,train,1,T0436/FAMSD_TS1
