split,target_id,decoy_id,label,sample_id
val,T0312,Bilab-ENABLE_TS1,0,T0312/Bilab-ENABLE_TS1
val,T0694,Mufold-MD_TS3,0,T0694/Mufold-MD_TS3
val,T0550,Distill_TS4,0,T0550/Distill_TS4
val,T0550,3D-JIGSAW_V4-5_TS5,0,T0550/3D-JIGSAW_V4-5_TS5
val,T0559,ZHOU-SPARKS-X_TS5,0,T0559/ZHOU-SPARKS-X_TS5
val,T0151,T0151TS267_2,0,T0151/T0151TS267_2
val,T0317,ABIpro_TS1,0,T0317/ABIpro_TS1
val,T0424,Zhang-Server_TS1,0,T0424/Zhang-Server_TS1
val,T0161,T0161TS099_1,0,T0161/T0161TS099_1
val,T0388,FUGUE_KM_AL2,0,T0388/FUGUE_KM_AL2
val,T0694,FFAS03mt_TS1,0,T0694/FFAS03mt_TS1
val,T0151,T0151TS046_3,0,T0151/T0151TS046_3
val,T0689,BAKER-ROSETTASERVER_TS1,0,T0689/BAKER-ROSETTASERVER_TS1
val,T0611,Jiang_Assembly_TS5,0,T0611/Jiang_Assembly_TS5
val,T0382,nFOLD_TS5,0,T0382/nFOLD_TS5
val,T0550,gws_TS4,0,T0550/gws_TS4
val,T0151,T0151TS140_4,0,T0151/T0151TS140_4
val,T0382,FORTE2_AL2,0,T0382/FORTE2_AL2
val,T0475,rehtnap_TS3,0,T0475/rehtnap_TS3
val,T0274,T0274TS376_5,0,T0274/T0274TS376_5
val,T0420,FFASsuboptimal_TS3,0,T0420/FFASsuboptimal_TS3
val,T0161,T0161TS327_2,0,T0161/T0161TS327_2
val,T0445,Poing_TS2,0,T0445/Poing_TS2
val,T0502,Phyre_de_novo_TS2,0,T0502/Phyre_de_novo_TS2
val,T0674,SAM-T06-server_TS1,0,T0674/SAM-T06-server_TS1
val,T0231,T0231TS089_2,0,T0231/T0231TS089_2
val,T0644,MUFOLD-Server_TS1,0,T0644/MUFOLD-Server_TS1
val,T0705,chuo-repack-server_TS4,0,T0705/chuo-repack-server_TS4
val,T0312,SPARKS2_TS5,0,T0312/SPARKS2_TS5
val,T0559,GSmetaserver_TS3,0,T0559/GSmetaserver_TS3
val,T0185,T0185TS002_3,0,T0185/T0185TS002_3
val,T0208,T0208TS624_1,0,T0208/T0208TS624_1
val,T0651,IntFOLD2_TS1,0,T0651/IntFOLD2_TS1
val,T0313,forecast-s_AL4,0,T0313/forecast-s_AL4
val,T0231,T0231TS035_2,0,T0231/T0231TS035_2
val,T0208,RT0208TS169_2,0,T0208/RT0208TS169_2
val,T0483,3D-JIGSAW_AEP_TS3,0,T0483/3D-JIGSAW_AEP_TS3
val,T0477,3D-JIGSAW_V3_TS2,0,T0477/3D-JIGSAW_V3_TS2
val,T0161,T0161TS046_3,0,T0161/T0161TS046_3
val,T0426,RBO-Proteus_TS2,0,T0426/RBO-Proteus_TS2
val,T0611,MUSTER_TS2,0,T0611/MUSTER_TS2
val,T0276,T0276TS543_2,0,T0276/T0276TS543_2
val,T0382,SAM-T02_AL3,0,T0382/SAM-T02_AL3
val,T0653,MULTICOM-NOVEL_TS1,0,T0653/MULTICOM-NOVEL_TS1
val,T0185,T0185TS464_5,0,T0185/T0185TS464_5
val,T0436,Zhang-Server_TS1,0,T0436/Zhang-Server_TS1
val,T0287,RAPTOR_TS2,0,T0287/RAPTOR_TS2
val,T0409,MUFOLD-Server_TS2,0,T0409/MUFOLD-Server_TS2
val,T0450,SAM-T02-server_AL3,0,T0450/SAM-T02-server_AL3
val,T0477,forecast_TS2,0,T0477/forecast_TS2
val,T0720,MATRIX_TS5,0,T0720/MATRIX_TS5
val,T0397,MUSTER_TS2,0,T0397/MUSTER_TS2
val,T0460,FALCON_CONSENSUS_TS2,0,T0460/FALCON_CONSENSUS_TS2
val,T0689,IntFOLD_TS5,0,T0689/IntFOLD_TS5
val,T0287,3D-JIGSAW_TS4,0,T0287/3D-JIGSAW_TS4
val,T0475,3DShot2_TS1,0,T0475/3DShot2_TS1
val,T0424,RAPTOR_TS1,0,T0424/RAPTOR_TS1
val,T0424,COMA-M_TS5,0,T0424/COMA-M_TS5
val,T0420,MUProt_TS1,0,T0420/MUProt_TS1
val,T0313,karypis.srv.2_TS1,0,T0313/karypis.srv.2_TS1
val,T0689,ZHOU-SPARKS-X_TS1,0,T0689/ZHOU-SPARKS-X_TS1
val,T0483,HHpred4_TS1,0,T0483/HHpred4_TS1
val,T0248,T0248TS112_3,0,T0248/T0248TS112_3
val,T0274,T0274TS400_4,0,T0274/T0274TS400_4
val,T0160,T0160TS051_3,0,T0160/T0160TS051_3
val,T0231,T0231TS007_1,0,T0231/T0231TS007_1
val,T0483,Distill_TS1,0,T0483/Distill_TS1
val,T0632,PconsM_TS4,0,T0632/PconsM_TS4
val,T0424,MULTICOM-REFINE_TS3,0,T0424/MULTICOM-REFINE_TS3
val,T0705,Seok-server_TS5,0,T0705/Seok-server_TS5
val,T0653,FALCON-TOPO-X_TS3,0,T0653/FALCON-TOPO-X_TS3
val,T0287,keasar-server_TS4,0,T0287/keasar-server_TS4
val,T0231,T0231TS331_3,0,T0231/T0231TS331_3
val,T0382,FAMS_TS5,0,T0382/FAMS_TS5
val,T0151,T0151TS045_3,0,T0151/T0151TS045_3
val,T0317,FUGUE_AL5,0,T0317/FUGUE_AL5
val,T0611,CLEF-Server_TS3,0,T0611/CLEF-Server_TS3
val,T0475,Poing_TS1,0,T0475/Poing_TS1
val,T0420,Zhang-Server_TS3,0,T0420/Zhang-Server_TS3
val,T0208,T0208TS338_4,0,T0208/T0208TS338_4
val,T0276,T0276TS019_1,0,T0276/T0276TS019_1
val,T0493,Pcons_multi_TS5,0,T0493/Pcons_multi_TS5
val,T0248,T0248TS243_3,0,T0248/T0248TS243_3
val,T0330,POMYSL_TS4,0,T0330/POMYSL_TS4
val,T0160,T0160TS016_3,0,T0160/T0160TS016_3
val,T0173,T0173TS180_1,0,T0173/T0173TS180_1
val,T0317,FAMSD_TS1,0,T0317/FAMSD_TS1
val,T0317,NN_PUT_lab_TS1,0,T0317/NN_PUT_lab_TS1
val,T0674,BAKER-ROSETTASERVER_TS2,0,T0674/BAKER-ROSETTASERVER_TS2
val,T0330,Pcons6_TS5,0,T0330/Pcons6_TS5
val,T0382,3D-JIGSAW_RECOM_TS3,0,T0382/3D-JIGSAW_RECOM_TS3
val,T0668,YASARA_TS1,0,T0668/YASARA_TS1
val,T0450,circle_TS3,0,T0450/circle_TS3
val,T0460,mariner1_TS5,0,T0460/mariner1_TS5
val,T0590,MidwayFoldingServer_TS1,0,T0590/MidwayFoldingServer_TS1
val,T0445,3D-JIGSAW_AEP_TS3,0,T0445/3D-JIGSAW_AEP_TS3
val,T0450,pipe_int_TS5,0,T0450/pipe_int_TS5
val,T0426,SAM-T02-server_AL4,0,T0426/SAM-T02-server_AL4
val,T0231,T0231TS021_1,0,T0231/T0231TS021_1
val,T0280,T0280TS245_1,0,T0280/T0280TS245_1
val,T0719,samcha-server_TS1,0,T0719/samcha-server_TS1
val,T0160,T0160TS045_2,0,T0160/T0160TS045_2
val,T0460,mariner1_TS4,0,T0460/mariner1_TS4
val,T0185,T0185TS008_2u,0,T0185/T0185TS008_2u
val,T0274,T0274TS393_5,0,T0274/T0274TS393_5
val,T0630,PconsR_TS1,0,T0630/PconsR_TS1
val,T0208,T0208TS089_3,0,T0208/T0208TS089_3
val,T0280,T0280TS579_3u,0,T0280/T0280TS579_3u
val,T0426,Phyre_de_novo_TS4,0,T0426/Phyre_de_novo_TS4
val,T0185,T0185TS267_2,0,T0185/T0185TS267_2
val,T0630,Wolfson-serv_TS1,0,T0630/Wolfson-serv_TS1
val,T0720,FALCON-TOPO-X_TS2,0,T0720/FALCON-TOPO-X_TS2
val,T0231,T0231TS400_4,0,T0231/T0231TS400_4
val,T0460,fais-server_TS1,0,T0460/fais-server_TS1
val,T0204,T0204TS094_5,0,T0204/T0204TS094_5
val,T0502,FFASsuboptimal_TS4,0,T0502/FFASsuboptimal_TS4
val,T0668,PconsD_TS2,0,T0668/PconsD_TS2
val,T0312,FUGUE_AL2,0,T0312/FUGUE_AL2
val,T0634,PconsD_TS5,0,T0634/PconsD_TS5
val,T0694,sysimm_TS4,0,T0694/sysimm_TS4
val,T0502,GeneSilicoMetaServer_TS3,0,T0502/GeneSilicoMetaServer_TS3
val,T0160,T0160TS080_2,0,T0160/T0160TS080_2
val,T0382,FORTE1_AL3,0,T0382/FORTE1_AL3
val,T0719,slbio_TS1,0,T0719/slbio_TS1
val,T0274,T0274TS530_5,0,T0274/T0274TS530_5
val,T0317,gtg_AL1,0,T0317/gtg_AL1
val,T0460,RBO-Proteus_TS3,0,T0460/RBO-Proteus_TS3
val,T0313,ABIpro_TS5,0,T0313/ABIpro_TS5
val,T0276,T0276TS114_2,0,T0276/T0276TS114_2
val,T0426,3D-JIGSAW_AEP_TS2,0,T0426/3D-JIGSAW_AEP_TS2
val,T0644,Seok-server_TS2,0,T0644/Seok-server_TS2
val,T0694,Pcons-net_TS5,0,T0694/Pcons-net_TS5
val,T0382,CIRCLE_TS4,0,T0382/CIRCLE_TS4
val,T0330,LOOPP_TS5,0,T0330/LOOPP_TS5
val,T0397,schenk-torda-server_TS5,0,T0397/schenk-torda-server_TS5
val,T0397,circle_TS2,0,T0397/circle_TS2
val,T0313,karypis.srv_TS5,0,T0313/karypis.srv_TS5
val,T0694,QUARK_TS1,0,T0694/QUARK_TS1
val,T0409,3D-JIGSAW_V3_TS4,0,T0409/3D-JIGSAW_V3_TS4
val,T0611,FFAS03a_TS2,0,T0611/FFAS03a_TS2
val,T0674,Bilab-ENABLE_TS1,0,T0674/Bilab-ENABLE_TS1
val,T0330,CPHmodels_TS1,0,T0330/CPHmodels_TS1
val,T0424,MULTICOM-CMFR_TS5,0,T0424/MULTICOM-CMFR_TS5
val,T0475,ACOMPMOD_TS2,0,T0475/ACOMPMOD_TS2
val,T0502,Zhang-Server_TS3,0,T0502/Zhang-Server_TS3
val,T0287,karypis.srv.2_TS1,0,T0287/karypis.srv.2_TS1
val,T0720,FFAS03mt_TS1,0,T0720/FFAS03mt_TS1
val,T0293,FORTE1_AL2,0,T0293/FORTE1_AL2
val,T0231,T0231TS030_1,0,T0231/T0231TS030_1
val,T0248,T0248TS656_3_1,0,T0248/T0248TS656_3_1
val,T0397,OLGAFS_TS5,0,T0397/OLGAFS_TS5
val,T0689,BhageerathH_TS2,0,T0689/BhageerathH_TS2
val,T0151,T0151TS100_2,0,T0151/T0151TS100_2
val,T0550,ZHOU-SPARKS-X_TS4,0,T0550/ZHOU-SPARKS-X_TS4
val,T0445,fais-server_TS5,0,T0445/fais-server_TS5
val,T0566,MUSICS-2S_TS5,0,T0566/MUSICS-2S_TS5
val,T0475,Pcons_local_TS1,0,T0475/Pcons_local_TS1
val,T0248,T0248TS060_1,0,T0248/T0248TS060_1
val,T0151,T0151TS008_1,0,T0151/T0151TS008_1
val,T0611,MUSICS-2S_TS5,0,T0611/MUSICS-2S_TS5
val,T0590,circle_TS4,0,T0590/circle_TS4
val,T0632,PRECORS_TS4,0,T0632/PRECORS_TS4
val,T0477,Pcons_local_TS4,0,T0477/Pcons_local_TS4
val,T0161,T0161TS046_5,0,T0161/T0161TS046_5
val,T0651,RBO-MBS_TS4,0,T0651/RBO-MBS_TS4
val,T0173,T0173TS041_2,0,T0173/T0173TS041_2
val,T0173,T0173TS012_5,0,T0173/T0173TS012_5
val,T0420,pro-sp3-TASSER_TS1,0,T0420/pro-sp3-TASSER_TS1
val,T0475,ACOMPMOD_TS3,0,T0475/ACOMPMOD_TS3
val,T0248,T0248TS482_1,0,T0248/T0248TS482_1
val,T0388,BioSerf_TS1,0,T0388/BioSerf_TS1
val,T0409,BioSerf_TS1,0,T0409/BioSerf_TS1
val,T0173,T0173TS051_3_1,0,T0173/T0173TS051_3_1
val,T0160,T0160TS267_1,0,T0160/T0160TS267_1
val,T0313,nFOLD_TS5,0,T0313/nFOLD_TS5
val,T0445,YASARA_TS5,0,T0445/YASARA_TS5
val,T0550,HHpredC_TS1,0,T0550/HHpredC_TS1
val,T0160,T0160TS288_1,0,T0160/T0160TS288_1
val,T0634,ProfileCRF_TS2,0,T0634/ProfileCRF_TS2
val,T0280,T0280TS304_3,0,T0280/T0280TS304_3
val,T0248,T0248TS514_1,0,T0248/T0248TS514_1
val,T0651,PconsD_TS5,0,T0651/PconsD_TS5
val,T0313,Bilab-ENABLE_TS3,0,T0313/Bilab-ENABLE_TS3
val,T0248,T0248TS482_4,0,T0248/T0248TS482_4
val,T0668,Distill_TS2,0,T0668/Distill_TS2
val,T0653,RBO-MBS-BB_TS2,0,T0653/RBO-MBS-BB_TS2
val,T0668,RBO-i-MBS-BB_TS4,0,T0668/RBO-i-MBS-BB_TS4
val,T0450,forecast_TS5,0,T0450/forecast_TS5
val,T0151,T0151TS140_1,0,T0151/T0151TS140_1
val,T0312,PROTINFO-AB_TS4,0,T0312/PROTINFO-AB_TS4
val,T0397,FFASflextemplate_TS3,0,T0397/FFASflextemplate_TS3
val,T0391,Pcons_dot_net_TS3,0,T0391/Pcons_dot_net_TS3
val,T0651,IntFOLD_TS4,0,T0651/IntFOLD_TS4
val,T0689,STRINGS_TS2,0,T0689/STRINGS_TS2
val,T0420,FFASflextemplate_TS5,0,T0420/FFASflextemplate_TS5
val,T0590,MUSICS-2S_TS3,0,T0590/MUSICS-2S_TS3
val,T0694,RBO-MBS_TS2,0,T0694/RBO-MBS_TS2
val,T0493,GeneSilicoMetaServer_TS3,0,T0493/GeneSilicoMetaServer_TS3
val,T0160,T0160TS427_2,0,T0160/T0160TS427_2
val,T0644,Zhang-Server_TS2,0,T0644/Zhang-Server_TS2
val,T0566,BAKER-ROSETTASERVER_TS4,0,T0566/BAKER-ROSETTASERVER_TS4
val,T0668,Jiang_Fold_TS1,0,T0668/Jiang_Fold_TS1
val,T0651,IntFOLD_TS3,0,T0651/IntFOLD_TS3
val,T0151,T0151TS028_5,0,T0151/T0151TS028_5
val,T0388,3D-JIGSAW_V3_TS4,0,T0388/3D-JIGSAW_V3_TS4
val,T0731,Seok-server_TS5,0,T0731/Seok-server_TS5
val,T0550,MULTICOM-NOVEL_TS3,0,T0550/MULTICOM-NOVEL_TS3
val,T0248,RT0248TS027_5,0,T0248/RT0248TS027_5
val,T0436,PSI_TS4,0,T0436/PSI_TS4
val,T0151,T0151TS110_1,0,T0151/T0151TS110_1
val,T0694,RBO-i-MBS_TS5,0,T0694/RBO-i-MBS_TS5
val,T0566,Pcomb_TS4,0,T0566/Pcomb_TS4
val,T0231,T0231TS588_1,0,T0231/T0231TS588_1
val,T0668,FFAS03c_TS1,0,T0668/FFAS03c_TS1
val,T0160,T0160TS548_1,0,T0160/T0160TS548_1
val,T0409,FOLDpro_TS2,0,T0409/FOLDpro_TS2
val,T0611,ZHOU-SPARKS-X_TS1,0,T0611/ZHOU-SPARKS-X_TS1
val,T0173,T0173TS050_5,0,T0173/T0173TS050_5
val,T0391,Frankenstein_TS4,0,T0391/Frankenstein_TS4
val,T0674,3D-JIGSAW_V5-0_TS3,0,T0674/3D-JIGSAW_V5-0_TS3
val,T0161,T0161TS053_2,0,T0161/T0161TS053_2
val,T0436,forecast_TS2,0,T0436/forecast_TS2
val,T0436,Zhang-Server_TS3,0,T0436/Zhang-Server_TS3
val,T0689,Distill_TS4,0,T0689/Distill_TS4
val,T0185,T0185TS417_4,0,T0185/T0185TS417_4
val,T0550,MULTICOM-CLUSTER_TS1,0,T0550/MULTICOM-CLUSTER_TS1
val,T0668,ZHOU-SPARKS-X_TS2,0,T0668/ZHOU-SPARKS-X_TS2
val,T0731,RBO-i-MBS_TS1,0,T0731/RBO-i-MBS_TS1
val,T0161,T0161TS050_1,0,T0161/T0161TS050_1
val,T0409,PSI_TS2,0,T0409/PSI_TS2
val,T0674,Pcons-net_TS1,0,T0674/Pcons-net_TS1
val,T0293,ROKKY_TS2,0,T0293/ROKKY_TS2
val,T0185,T0185TS377_2,0,T0185/T0185TS377_2
val,T0651,BAKER-ROSETTASERVER_TS3,0,T0651/BAKER-ROSETTASERVER_TS3
val,T0558,T0558,1,T0558/T0558
val,T0280,T0280TS018_2,0,T0280/T0280TS018_2
val,T0566,chunk-TASSER_TS4,0,T0566/chunk-TASSER_TS4
val,T0475,COMA-M_TS5,0,T0475/COMA-M_TS5
val,T0436,Pcons_dot_net_TS1,0,T0436/Pcons_dot_net_TS1
val,T0630,LenServer_TS5,0,T0630/LenServer_TS5
val,T0694,FALCON-TOPO-X_TS1,0,T0694/FALCON-TOPO-X_TS1
val,T0409,FAMSD_TS1,0,T0409/FAMSD_TS1
val,T0477,FFASstandard_TS4,0,T0477/FFASstandard_TS4
val,T0684,QUARK_TS4,0,T0684/QUARK_TS4
val,T0317,Pcons6_TS1,0,T0317/Pcons6_TS1
val,T0445,nFOLD3_TS1,0,T0445/nFOLD3_TS1
val,T0312,RAPTORESS_TS3,0,T0312/RAPTORESS_TS3
val,T0173,T0173TS373_5,0,T0173/T0173TS373_5
val,T0436,nFOLD3_TS1,0,T0436/nFOLD3_TS1
val,T0391,BioSerf_TS1,0,T0391/BioSerf_TS1
val,T0653,PROTAGORAS_TS1,0,T0653/PROTAGORAS_TS1
val,T0668,PconsD_TS4,0,T0668/PconsD_TS4
val,T0632,SAM-T06-server_TS1,0,T0632/SAM-T06-server_TS1
val,T0644,MULTICOM-REFINE_TS5,0,T0644/MULTICOM-REFINE_TS5
val,T0276,T0276TS451_3,0,T0276/T0276TS451_3
val,T0644,MUFold_CRF_TS2,0,T0644/MUFold_CRF_TS2
val,T0719,FFAS03_TS1,0,T0719/FFAS03_TS1
val,T0630,RaptorX-MSA_TS2,0,T0630/RaptorX-MSA_TS2
val,T0550,Ma-OPUS-server_TS5,0,T0550/Ma-OPUS-server_TS5
val,T0409,MULTICOM-REFINE_TS1,0,T0409/MULTICOM-REFINE_TS1
val,T0611,MUFOLD-MD_TS2,0,T0611/MUFOLD-MD_TS2
val,T0502,3D-JIGSAW_AEP_TS1,0,T0502/3D-JIGSAW_AEP_TS1
val,T0590,FALCON-SWIFT_TS5,0,T0590/FALCON-SWIFT_TS5
val,T0720,Bilab-ENABLE_TS2,0,T0720/Bilab-ENABLE_TS2
val,T0450,FEIG_TS2,0,T0450/FEIG_TS2
val,T0566,ConStruct_TS2,0,T0566/ConStruct_TS2
val,T0161,T0161TS447_4,0,T0161/T0161TS447_4
val,T0558,panther_TS2,0,T0558/panther_TS2
val,T0382,FORTE1_AL5,0,T0382/FORTE1_AL5
val,T0388,BAKER-ROBETTA_TS2,0,T0388/BAKER-ROBETTA_TS2
val,T0689,chunk-TASSER_TS5,0,T0689/chunk-TASSER_TS5
val,T0566,LenServer_TS1,0,T0566/LenServer_TS1
val,T0436,fais-server_TS4,0,T0436/fais-server_TS4
val,T0248,T0248TS042_4,0,T0248/T0248TS042_4
val,T0409,Phyre_de_novo_TS1,0,T0409/Phyre_de_novo_TS1
val,T0653,Zhang-Server_TS1,0,T0653/Zhang-Server_TS1
val,T0653,RBO-i-MBS-BB_TS2,0,T0653/RBO-i-MBS-BB_TS2
val,T0204,T0204TS051_5,0,T0204/T0204TS051_5
val,T0493,Distill_TS2,0,T0493/Distill_TS2
val,T0731,MULTICOM-NOVEL_TS3,0,T0731/MULTICOM-NOVEL_TS3
val,T0287,Frankenstein_TS1,0,T0287/Frankenstein_TS1
val,T0651,SAM-T06-server_TS4,0,T0651/SAM-T06-server_TS4
val,T0689,BAKER-ROSETTASERVER_TS3,0,T0689/BAKER-ROSETTASERVER_TS3
val,T0173,T0173TS139_5,0,T0173/T0173TS139_5
val,T0382,SPARKS2_TS2,0,T0382/SPARKS2_TS2
val,T0397,FEIG_TS4,0,T0397/FEIG_TS4
val,T0424,pro-sp3-TASSER_TS1,0,T0424/pro-sp3-TASSER_TS1
val,T0151,T0151TS139_5,0,T0151/T0151TS139_5
val,T0502,Phragment_TS2,0,T0502/Phragment_TS2
val,T0653,RaptorX_TS1,0,T0653/RaptorX_TS1
val,T0160,T0160TS267_5,0,T0160/T0160TS267_5
val,T0317,PROTINFO_TS2,0,T0317/PROTINFO_TS2
val,T0558,PconsR_TS5,0,T0558/PconsR_TS5
val,T0420,OLGAFS_TS5,0,T0420/OLGAFS_TS5
val,T0460,nFOLD3_TS2,0,T0460/nFOLD3_TS2
val,T0312,HHpred2_TS1,0,T0312/HHpred2_TS1
val,T0566,PRECORS_TS2,0,T0566/PRECORS_TS2
val,T0445,FUGUE_KM_AL5,0,T0445/FUGUE_KM_AL5
val,T0397,Distill_TS1,0,T0397/Distill_TS1
val,T0436,nFOLD3_TS4,0,T0436/nFOLD3_TS4
val,T0460,FEIG_TS4,0,T0460/FEIG_TS4
val,T0450,forecast_TS2,0,T0450/forecast_TS2
val,T0611,RaptorX_TS4,0,T0611/RaptorX_TS4
val,T0483,3Dpro_TS1,0,T0483/3Dpro_TS1
val,T0274,T0274TS352_5,0,T0274/T0274TS352_5
val,T0566,MULTICOM-CONSTRUCT_TS1,0,T0566/MULTICOM-CONSTRUCT_TS1
val,T0160,T0160TS516_1u,0,T0160/T0160TS516_1u
val,T0632,HHpredA_TS1,0,T0632/HHpredA_TS1
val,T0382,ABIpro_TS5,0,T0382/ABIpro_TS5
val,T0160,T0160TS450_1,0,T0160/T0160TS450_1
val,T0280,T0280TS112_2,0,T0280/T0280TS112_2
val,T0313,shub_TS1,0,T0313/shub_TS1
val,T0330,FAMSD_TS2,0,T0330/FAMSD_TS2
val,T0475,mGenTHREADER_TS1,0,T0475/mGenTHREADER_TS1
val,T0231,T0231TS530_2,0,T0231/T0231TS530_2
val,T0632,chuo-fams_TS3,0,T0632/chuo-fams_TS3
val,T0684,RBO-MBS-BB_TS4,0,T0684/RBO-MBS-BB_TS4
val,T0317,PROTINFO_TS3,0,T0317/PROTINFO_TS3
val,T0426,RAPTOR_TS1,0,T0426/RAPTOR_TS1
val,T0632,ConStruct_TS2,0,T0632/ConStruct_TS2
val,T0185,T0185TS041_2,0,T0185/T0185TS041_2
val,T0719,BhageerathH_TS5,0,T0719/BhageerathH_TS5
val,T0674,Distill_TS5,0,T0674/Distill_TS5
val,T0590,Pcomb_TS1,0,T0590/Pcomb_TS1
val,T0694,PconsM_TS2,0,T0694/PconsM_TS2
val,T0313,ABIpro_TS2,0,T0313/ABIpro_TS2
val,T0674,FRESS_server_TS2,0,T0674/FRESS_server_TS2
val,T0719,IntFOLD2_TS4,0,T0719/IntFOLD2_TS4
val,T0382,RAPTOR-ACE_TS5,0,T0382/RAPTOR-ACE_TS5
val,T0644,SAM-T08-server_TS2,0,T0644/SAM-T08-server_TS2
val,T0424,MULTICOM-REFINE_TS1,0,T0424/MULTICOM-REFINE_TS1
val,T0590,ZHOU-SPARKS-X_TS2,0,T0590/ZHOU-SPARKS-X_TS2
val,T0276,T0276TS506_1,0,T0276/T0276TS506_1
val,T0684,TASSER-VMT_TS5,0,T0684/TASSER-VMT_TS5
val,T0630,BAKER-ROSETTASERVER_TS4,0,T0630/BAKER-ROSETTASERVER_TS4
val,T0391,FFASsuboptimal_TS4,0,T0391/FFASsuboptimal_TS4
val,T0420,pipe_int_TS5,0,T0420/pipe_int_TS5
val,T0293,3D-JIGSAW_RECOM_TS2,0,T0293/3D-JIGSAW_RECOM_TS2
val,T0312,Huber-Torda-Server_TS3,0,T0312/Huber-Torda-Server_TS3
val,T0550,LMUserver_TS1,0,T0550/LMUserver_TS1
val,T0391,MUProt_TS4,0,T0391/MUProt_TS4
val,T0558,MULTICOM-CLUSTER_TS4,0,T0558/MULTICOM-CLUSTER_TS4
val,T0720,BhageerathH_TS3,0,T0720/BhageerathH_TS3
val,T0566,chuo-fams_TS4,0,T0566/chuo-fams_TS4
val,T0731,3D-JIGSAW_V5-0_TS2,0,T0731/3D-JIGSAW_V5-0_TS2
val,T0590,panther_TS4,0,T0590/panther_TS4
val,T0312,FUNCTION_TS4,0,T0312/FUNCTION_TS4
val,T0445,Pcons_dot_net_TS2,0,T0445/Pcons_dot_net_TS2
val,T0293,karypis.srv_TS5,0,T0293/karypis.srv_TS5
val,T0388,FFASstandard_TS1,0,T0388/FFASstandard_TS1
val,T0719,Jiang_Server_TS2,0,T0719/Jiang_Server_TS2
val,T0317,UNI-EID_bnmx_TS3,0,T0317/UNI-EID_bnmx_TS3
val,T0397,FEIG_TS5,0,T0397/FEIG_TS5
val,T0397,Phragment_TS1,0,T0397/Phragment_TS1
val,T0293,SP4_TS2,0,T0293/SP4_TS2
val,T0590,SAM-T06-server_TS3,0,T0590/SAM-T06-server_TS3
val,T0409,pro-sp3-TASSER_TS1,0,T0409/pro-sp3-TASSER_TS1
val,T0483,MUFOLD-MD_TS3,0,T0483/MUFOLD-MD_TS3
val,T0674,Bilab-ENABLE_TS4,0,T0674/Bilab-ENABLE_TS4
val,T0204,T0204TS096_5,0,T0204/T0204TS096_5
val,T0173,T0173TS168_3,0,T0173/T0173TS168_3
val,T0694,chuo-fams-server_TS5,0,T0694/chuo-fams-server_TS5
val,T0248,T0248TS244_4,0,T0248/T0248TS244_4
val,T0689,PconsM_TS5,0,T0689/PconsM_TS5
val,T0151,T0151TS008_3u,0,T0151/T0151TS008_3u
val,T0475,huber-torda-server_TS5,0,T0475/huber-torda-server_TS5
val,T0477,nFOLD3_TS5,0,T0477/nFOLD3_TS5
val,T0280,T0280TS042_2,0,T0280/T0280TS042_2
val,T0475,huber-torda-server_TS3,0,T0475/huber-torda-server_TS3
val,T0248,T0248TS207_1,0,T0248/T0248TS207_1
val,T0445,MULTICOM-RANK_TS1,0,T0445/MULTICOM-RANK_TS1
val,T0313,FAMS_TS2,0,T0313/FAMS_TS2
val,T0388,mGenTHREADER_TS1,0,T0388/mGenTHREADER_TS1
val,T0208,T0208TS213_1,0,T0208/T0208TS213_1
val,T0388,RAPTOR_TS3,0,T0388/RAPTOR_TS3
val,T0293,RAPTOR-ACE_TS3,0,T0293/RAPTOR-ACE_TS3
val,T0550,SAM-T02-server_AL5,0,T0550/SAM-T02-server_AL5
val,T0694,RaptorX_TS1,0,T0694/RaptorX_TS1
val,T0720,QUARK_TS1,0,T0720/QUARK_TS1
val,T0566,pro-sp3-TASSER_TS3,0,T0566/pro-sp3-TASSER_TS3
val,T0397,FOLDpro_TS3,0,T0397/FOLDpro_TS3
val,T0204,T0204TS030_2,0,T0204/T0204TS030_2
val,T0208,T0208TS030_2,0,T0208/T0208TS030_2
val,T0424,Poing_TS3,0,T0424/Poing_TS3
val,T0493,3D-JIGSAW_V3_TS2,0,T0493/3D-JIGSAW_V3_TS2
val,T0611,chunk-TASSER_TS5,0,T0611/chunk-TASSER_TS5
val,T0317,ROKKY_TS2,0,T0317/ROKKY_TS2
val,T0450,Phragment_TS2,0,T0450/Phragment_TS2
val,T0668,Lenserver_TS2,0,T0668/Lenserver_TS2
val,T0274,T0274TS319_1_2,0,T0274/T0274TS319_1_2
val,T0651,Lenserver_TS1,0,T0651/Lenserver_TS1
val,T0719,MULTICOM-CLUSTER_TS2,0,T0719/MULTICOM-CLUSTER_TS2
val,T0668,ZHOU-SPARKS-X_TS3,0,T0668/ZHOU-SPARKS-X_TS3
val,T0689,Distill_roll_TS3,0,T0689/Distill_roll_TS3
val,T0689,slbio_TS3,0,T0689/slbio_TS3
val,T0397,Phyre_de_novo_TS1,0,T0397/Phyre_de_novo_TS1
val,T0475,GS-MetaServer2_TS2,0,T0475/GS-MetaServer2_TS2
val,T0397,Frankenstein_TS5,0,T0397/Frankenstein_TS5
val,T0559,ProQ2_TS5,0,T0559/ProQ2_TS5
val,T0558,FAMSD_TS5,0,T0558/FAMSD_TS5
val,T0382,Phyre-2_TS4,0,T0382/Phyre-2_TS4
val,T0426,mariner1_TS2,0,T0426/mariner1_TS2
