target_id,decoy_id,tm,gdt_ts,gdt_ha,rmsd,split,label,sample_id
T0458,FEIG_TS3,0.951,0.9740000000000001,0.8377,0.728,val,1,T0458/FEIG_TS3
T0458,FEIG_TS4,0.8814,0.8864,0.711,1.349,val,1,T0458/FEIG_TS4
T0458,FEIG_TS5,0.7673,0.763,0.5519,2.271,val,1,T0458/FEIG_TS5
T0458,FFASflextemplate_TS1,0.9528,0.9773,0.8474,0.737,val,1,T0458/FFASflextemplate_TS1
T0458,FFASflextemplate_TS2,0.943,0.9740000000000001,0.8312,0.8270000000000001,val,1,T0458/FFASflextemplate_TS2
T0458,FFASflextemplate_TS3,0.9403,0.9740000000000001,0.8344,0.862,val,1,T0458/FFASflextemplate_TS3
T0458,FFASflextemplate_TS4,0.9401,0.9740000000000001,0.8312,0.8640000000000001,val,1,T0458/FFASflextemplate_TS4
T0458,FFASflextemplate_TS5,0.9404,0.9708,0.8312,0.848,val,1,T0458/FFASflextemplate_TS5
T0458,FFASstandard_TS1,0.9537,0.9740000000000001,0.8506,0.722,val,1,T0458/FFASstandard_TS1
T0458,FFASstandard_TS2,0.9528,0.9773,0.8474,0.737,val,1,T0458/FFASstandard_TS2
T0824,FALCON_EnvFold_TS3,0.204,0.2245,0.1597,14.575999999999999,test,0,T0824/FALCON_EnvFold_TS3
T0458,FFASstandard_TS3,0.9427,0.961,0.8279,0.8190000000000001,val,1,T0458/FFASstandard_TS3
T0458,FFASstandard_TS4,0.9477,0.9740000000000001,0.8377,0.787,val,1,T0458/FFASstandard_TS4
T0458,FFASstandard_TS5,0.9412,0.9545,0.8214,0.8490000000000001,val,1,T0458/FFASstandard_TS5
T0458,FFASsuboptimal_TS1,0.9528,0.9773,0.8474,0.737,val,1,T0458/FFASsuboptimal_TS1
T0458,FFASsuboptimal_TS2,0.9528,0.9773,0.8474,0.737,val,1,T0458/FFASsuboptimal_TS2
T0458,FFASsuboptimal_TS3,0.9528,0.9773,0.8474,0.737,val,1,T0458/FFASsuboptimal_TS3
T0458,FFASsuboptimal_TS4,0.9589,0.9805,0.8506,0.654,val,1,T0458/FFASsuboptimal_TS4
T0458,FFASsuboptimal_TS5,0.9589,0.9805,0.8506,0.654,val,1,T0458/FFASsuboptimal_TS5
T0458,FOLDpro_TS1,0.6459,0.6721,0.461,3.0789999999999997,val,1,T0458/FOLDpro_TS1
T0458,FOLDpro_TS2,0.9455,0.9675,0.8377,0.807,val,1,T0458/FOLDpro_TS2
T0824,FALCON_EnvFold_TS4,0.1921,0.1921,0.1389,13.493,test,0,T0824/FALCON_EnvFold_TS4
T0458,FOLDpro_TS3,0.9237,0.9416,0.789,1.011,val,1,T0458/FOLDpro_TS3
T0458,FOLDpro_TS4,0.8909,0.9026,0.763,1.3019999999999998,val,1,T0458/FOLDpro_TS4
T0458,FOLDpro_TS5,0.9319,0.9448,0.7987,0.9420000000000001,val,1,T0458/FOLDpro_TS5
T0458,FUGUE_KM_AL1,0.6496,0.6851,0.4675,3.2030000000000003,val,1,T0458/FUGUE_KM_AL1
T0458,FUGUE_KM_AL2,0.3987,0.4675,0.2727,5.482,val,0,T0458/FUGUE_KM_AL2
T0458,FUGUE_KM_AL3,0.2254,0.2695,0.1883,9.706,val,0,T0458/FUGUE_KM_AL3
T0458,FUGUE_KM_AL4,0.1731,0.1818,0.1104,12.137,val,0,T0458/FUGUE_KM_AL4
T0458,FUGUE_KM_AL5,0.2094,0.22399999999999998,0.1299,12.369000000000002,val,0,T0458/FUGUE_KM_AL5
T0458,Fiser-M4T_TS1,0.9564,0.9740000000000001,0.8442,0.677,val,1,T0458/Fiser-M4T_TS1
T0458,Frankenstein_TS1,0.5858,0.6136,0.3961,3.53,val,1,T0458/Frankenstein_TS1
T0824,FALCON_EnvFold_TS5,0.1958,0.1944,0.1458,14.163,test,0,T0824/FALCON_EnvFold_TS5
T0458,GS-KudlatyPred_TS1,0.9431,0.9643,0.8409,0.853,val,1,T0458/GS-KudlatyPred_TS1
T0458,GS-KudlatyPred_TS2,0.9551,0.9838,0.8604,0.705,val,1,T0458/GS-KudlatyPred_TS2
T0458,GS-MetaServer2_TS1,0.9495,0.9740000000000001,0.8344,0.792,val,1,T0458/GS-MetaServer2_TS1
T0458,GS-MetaServer2_TS2,0.9449,0.9643,0.8247,0.823,val,1,T0458/GS-MetaServer2_TS2
T0458,GS-MetaServer2_TS3,0.9457,0.9643,0.8279,0.8240000000000001,val,1,T0458/GS-MetaServer2_TS3
T0458,GS-MetaServer2_TS4,0.9411,0.961,0.8279,0.855,val,1,T0458/GS-MetaServer2_TS4
T0458,GS-MetaServer2_TS5,0.9391,0.961,0.8149,0.9179999999999999,val,1,T0458/GS-MetaServer2_TS5
T0458,GeneSilicoMetaServer_TS1,0.9495,0.9740000000000001,0.8344,0.792,val,1,T0458/GeneSilicoMetaServer_TS1
T0458,GeneSilicoMetaServer_TS2,0.9449,0.9643,0.8247,0.823,val,1,T0458/GeneSilicoMetaServer_TS2
T0458,GeneSilicoMetaServer_TS3,0.9457,0.9643,0.8279,0.8240000000000001,val,1,T0458/GeneSilicoMetaServer_TS3
T0824,FALCON_MANUAL_TS1,0.215,0.2037,0.1574,14.424000000000001,test,0,T0824/FALCON_MANUAL_TS1
T0458,GeneSilicoMetaServer_TS4,0.9411,0.961,0.8279,0.855,val,1,T0458/GeneSilicoMetaServer_TS4
T0458,GeneSilicoMetaServer_TS5,0.9391,0.961,0.8149,0.9179999999999999,val,1,T0458/GeneSilicoMetaServer_TS5
T0458,HHpred2_TS1,0.945,0.961,0.8344,0.8,val,1,T0458/HHpred2_TS1
T0458,HHpred4_TS1,0.9499,0.9708,0.8571,0.772,val,1,T0458/HHpred4_TS1
T0458,HHpred5_TS1,0.9523,0.9740000000000001,0.8442,0.7340000000000001,val,1,T0458/HHpred5_TS1
T0458,LEE-SERVER_TS1,0.9462,0.9643,0.8344,0.792,val,1,T0458/LEE-SERVER_TS1
T0458,LEE-SERVER_TS2,0.9497,0.9675,0.8442,0.759,val,1,T0458/LEE-SERVER_TS2
T0458,LEE-SERVER_TS3,0.946,0.9675,0.8409,0.8079999999999999,val,1,T0458/LEE-SERVER_TS3
T0458,LEE-SERVER_TS4,0.9447,0.9708,0.8409,0.8029999999999999,val,1,T0458/LEE-SERVER_TS4
T0458,LEE-SERVER_TS5,0.9442,0.9675,0.8409,0.81,val,1,T0458/LEE-SERVER_TS5
T0824,FALCON_MANUAL_TS2,0.1998,0.2014,0.1574,13.954,test,0,T0824/FALCON_MANUAL_TS2
T0458,LOOPP_Server_TS1,0.9533,0.9675,0.8344,0.7140000000000001,val,1,T0458/LOOPP_Server_TS1
T0458,LOOPP_Server_TS2,0.9595,0.9838,0.8636,0.648,val,1,T0458/LOOPP_Server_TS2
T0458,LOOPP_Server_TS3,0.945,0.9578,0.8084,0.77,val,1,T0458/LOOPP_Server_TS3
T0458,LOOPP_Server_TS4,0.9371,0.9578,0.7922,0.8640000000000001,val,1,T0458/LOOPP_Server_TS4
T0458,LOOPP_Server_TS5,0.9555,0.9773,0.8344,0.684,val,1,T0458/LOOPP_Server_TS5
T0458,METATASSER_TS1,0.8270000000000001,0.8149,0.6039,1.5659999999999998,val,1,T0458/METATASSER_TS1
T0458,METATASSER_TS2,0.9148,0.9416,0.7727,1.159,val,1,T0458/METATASSER_TS2
T0458,METATASSER_TS3,0.8193,0.8247,0.6104,1.713,val,1,T0458/METATASSER_TS3
T0458,METATASSER_TS4,0.9109,0.9318,0.7662,1.147,val,1,T0458/METATASSER_TS4
T0458,METATASSER_TS5,0.8066,0.8117,0.5974,1.7690000000000001,val,1,T0458/METATASSER_TS5
T0824,FALCON_MANUAL_TS3,0.1977,0.1991,0.1389,13.868,test,0,T0824/FALCON_MANUAL_TS3
T0458,MUFOLD-MD_TS1,0.4351,0.4383,0.3344,10.479000000000001,val,0,T0458/MUFOLD-MD_TS1
T0458,MUFOLD-MD_TS2,0.3138,0.3669,0.2208,8.677999999999999,val,0,T0458/MUFOLD-MD_TS2
T0458,MUFOLD-MD_TS3,0.353,0.3799,0.2597,8.544,val,0,T0458/MUFOLD-MD_TS3
T0458,MUFOLD-MD_TS4,0.4018,0.4156,0.3117,10.845999999999998,val,0,T0458/MUFOLD-MD_TS4
T0458,MUFOLD-MD_TS5,0.3946,0.4416,0.2987,8.031,val,0,T0458/MUFOLD-MD_TS5
T0458,MUFOLD-Server_TS1,0.2589,0.3247,0.2078,11.505,val,0,T0458/MUFOLD-Server_TS1
T0458,MUFOLD-Server_TS2,0.3277,0.3929,0.2532,10.052,val,0,T0458/MUFOLD-Server_TS2
T0458,MUFOLD-Server_TS3,0.2576,0.3214,0.21100000000000002,11.463,val,0,T0458/MUFOLD-Server_TS3
T0458,MUFOLD-Server_TS4,0.3272,0.3929,0.2565,10.023,val,0,T0458/MUFOLD-Server_TS4
T0458,MUFOLD-Server_TS5,0.3278,0.3929,0.2565,10.056000000000001,val,0,T0458/MUFOLD-Server_TS5
T0824,FALCON_MANUAL_TS4,0.1965,0.1944,0.1458,15.002,test,0,T0824/FALCON_MANUAL_TS4
T0458,MULTICOM-CLUSTER_TS1,0.9489,0.9643,0.8312,0.763,val,1,T0458/MULTICOM-CLUSTER_TS1
T0458,MULTICOM-CLUSTER_TS2,0.9481,0.9708,0.8474,0.787,val,1,T0458/MULTICOM-CLUSTER_TS2
T0458,MULTICOM-CLUSTER_TS3,0.9520000000000001,0.9708,0.8506,0.738,val,1,T0458/MULTICOM-CLUSTER_TS3
T0458,MULTICOM-CLUSTER_TS4,0.9490000000000001,0.9708,0.8409,0.7609999999999999,val,1,T0458/MULTICOM-CLUSTER_TS4
T0458,MULTICOM-CLUSTER_TS5,0.9451,0.9643,0.8182,0.797,val,1,T0458/MULTICOM-CLUSTER_TS5
T0458,MULTICOM-CMFR_TS1,0.9495,0.9675,0.8377,0.7509999999999999,val,1,T0458/MULTICOM-CMFR_TS1
T0458,MULTICOM-CMFR_TS2,0.9461,0.9740000000000001,0.8377,0.807,val,1,T0458/MULTICOM-CMFR_TS2
T0458,MULTICOM-CMFR_TS3,0.9564,0.9805,0.8571,0.696,val,1,T0458/MULTICOM-CMFR_TS3
T0458,MULTICOM-CMFR_TS4,0.9470000000000001,0.9675,0.8409,0.8029999999999999,val,1,T0458/MULTICOM-CMFR_TS4
T0458,MULTICOM-CMFR_TS5,0.95,0.9708,0.8409,0.764,val,1,T0458/MULTICOM-CMFR_TS5
T0824,FALCON_MANUAL_TS5,0.2041,0.2199,0.1551,14.565999999999999,test,0,T0824/FALCON_MANUAL_TS5
T0458,MULTICOM-RANK_TS1,0.941,0.9643,0.8377,0.9009999999999999,val,1,T0458/MULTICOM-RANK_TS1
T0458,MULTICOM-RANK_TS2,0.9393,0.961,0.8312,0.9229999999999999,val,1,T0458/MULTICOM-RANK_TS2
T0458,MULTICOM-RANK_TS3,0.9404,0.9643,0.8377,0.889,val,1,T0458/MULTICOM-RANK_TS3
T0458,MULTICOM-RANK_TS4,0.9419,0.9578,0.8279,0.847,val,1,T0458/MULTICOM-RANK_TS4
T0458,MULTICOM-RANK_TS5,0.9164,0.9351,0.789,1.0759999999999998,val,1,T0458/MULTICOM-RANK_TS5
T0458,MULTICOM-REFINE_TS1,0.9508,0.9708,0.8506,0.753,val,1,T0458/MULTICOM-REFINE_TS1
T0458,MULTICOM-REFINE_TS2,0.9501,0.9675,0.8474,0.765,val,1,T0458/MULTICOM-REFINE_TS2
T0458,MULTICOM-REFINE_TS3,0.9488,0.9643,0.8377,0.765,val,1,T0458/MULTICOM-REFINE_TS3
T0458,MULTICOM-REFINE_TS4,0.9506,0.9675,0.8539,0.75,val,1,T0458/MULTICOM-REFINE_TS4
T0458,MULTICOM-REFINE_TS5,0.9402,0.961,0.8247,0.909,val,1,T0458/MULTICOM-REFINE_TS5
T0764,nns_TS4,0.8192,0.7002,0.5319,7.235,train,1,T0764/nns_TS4
T0824,FALCON_MANUAL_X_TS1,0.1941,0.2014,0.1412,14.155999999999999,test,0,T0824/FALCON_MANUAL_X_TS1
T0458,MUProt_TS1,0.9482,0.9643,0.8312,0.763,val,1,T0458/MUProt_TS1
T0458,MUProt_TS2,0.9478,0.9675,0.8377,0.779,val,1,T0458/MUProt_TS2
T0458,MUProt_TS3,0.9479,0.9708,0.8539,0.7859999999999999,val,1,T0458/MUProt_TS3
T0458,MUProt_TS4,0.9502,0.9675,0.8377,0.7609999999999999,val,1,T0458/MUProt_TS4
T0458,MUProt_TS5,0.9499,0.9740000000000001,0.8506,0.767,val,1,T0458/MUProt_TS5
T0458,MUSTER_TS1,0.9368,0.9578,0.8117,0.8590000000000001,val,1,T0458/MUSTER_TS1
T0458,MUSTER_TS2,0.9512,0.9708,0.8506,0.7440000000000001,val,1,T0458/MUSTER_TS2
T0458,MUSTER_TS3,0.9457,0.9675,0.8377,0.828,val,1,T0458/MUSTER_TS3
T0458,MUSTER_TS4,0.9525,0.9740000000000001,0.8571,0.743,val,1,T0458/MUSTER_TS4
T0458,MUSTER_TS5,0.9470000000000001,0.9708,0.8409,0.7929999999999999,val,1,T0458/MUSTER_TS5
T0824,FALCON_MANUAL_X_TS2,0.2119,0.1991,0.1505,15.032,test,0,T0824/FALCON_MANUAL_X_TS2
T0458,OLGAFS_TS1,0.2578,0.276,0.1916,10.681,val,0,T0458/OLGAFS_TS1
T0458,OLGAFS_TS2,0.261,0.2792,0.1948,10.657,val,0,T0458/OLGAFS_TS2
T0458,OLGAFS_TS3,0.2244,0.2695,0.1721,10.026,val,0,T0458/OLGAFS_TS3
T0458,OLGAFS_TS4,0.1924,0.263,0.1721,10.534,val,0,T0458/OLGAFS_TS4
T0458,OLGAFS_TS5,0.9336,0.961,0.8117,0.9890000000000001,val,1,T0458/OLGAFS_TS5
T0458,PS2-server_TS1,0.9420000000000001,0.961,0.8117,0.807,val,1,T0458/PS2-server_TS1
T0458,PS2-server_TS2,0.9476,0.9708,0.8312,0.7709999999999999,val,1,T0458/PS2-server_TS2
T0458,PS2-server_TS3,0.9424,0.961,0.8377,0.848,val,1,T0458/PS2-server_TS3
T0458,PS2-server_TS4,0.9419,0.9675,0.8312,0.845,val,1,T0458/PS2-server_TS4
T0458,PS2-server_TS5,0.9441,0.9675,0.8214,0.823,val,1,T0458/PS2-server_TS5
T0824,FALCON_MANUAL_X_TS3,0.1972,0.1991,0.1412,13.755,test,0,T0824/FALCON_MANUAL_X_TS3
T0458,PSI_TS1,0.9440000000000001,0.9643,0.8377,0.831,val,1,T0458/PSI_TS1
T0458,PSI_TS2,0.9459,0.961,0.8474,0.8140000000000001,val,1,T0458/PSI_TS2
T0458,PSI_TS3,0.948,0.9675,0.8344,0.77,val,1,T0458/PSI_TS3
T0458,PSI_TS4,0.9366,0.9578,0.8182,0.946,val,1,T0458/PSI_TS4
T0458,PSI_TS5,0.6505,0.6786,0.4643,3.094,val,1,T0458/PSI_TS5
T0458,Pcons_dot_net_TS1,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_dot_net_TS1
T0458,Pcons_dot_net_TS2,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_dot_net_TS2
T0458,Pcons_dot_net_TS3,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_dot_net_TS3
T0458,Pcons_dot_net_TS4,0.943,0.9675,0.8442,0.857,val,1,T0458/Pcons_dot_net_TS4
T0458,Pcons_dot_net_TS5,0.9361,0.9513,0.8052,0.847,val,1,T0458/Pcons_dot_net_TS5
T0824,FALCON_MANUAL_X_TS4,0.1945,0.1968,0.1343,13.852,test,0,T0824/FALCON_MANUAL_X_TS4
T0458,Pcons_local_TS1,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_local_TS1
T0458,Pcons_local_TS2,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_local_TS2
T0458,Pcons_local_TS3,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_local_TS3
T0458,Pcons_local_TS4,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_local_TS4
T0458,Pcons_local_TS5,0.943,0.9675,0.8442,0.857,val,1,T0458/Pcons_local_TS5
T0458,Pcons_multi_TS1,0.9418,0.9643,0.8247,0.828,val,1,T0458/Pcons_multi_TS1
T0458,Pcons_multi_TS2,0.9419,0.9643,0.8247,0.8220000000000001,val,1,T0458/Pcons_multi_TS2
T0458,Pcons_multi_TS3,0.9505,0.9708,0.8474,0.7609999999999999,val,1,T0458/Pcons_multi_TS3
T0458,Pcons_multi_TS4,0.9497,0.9708,0.8474,0.752,val,1,T0458/Pcons_multi_TS4
T0458,Pcons_multi_TS5,0.9497,0.9708,0.8474,0.752,val,1,T0458/Pcons_multi_TS5
T0824,FALCON_MANUAL_X_TS5,0.19699999999999998,0.1991,0.1458,14.179,test,0,T0824/FALCON_MANUAL_X_TS5
T0458,Phragment_TS1,0.9281,0.9578,0.8084,1.036,val,1,T0458/Phragment_TS1
T0458,Phragment_TS2,0.9311,0.961,0.8279,0.993,val,1,T0458/Phragment_TS2
T0458,Phragment_TS3,0.9082,0.9318,0.7695,1.18,val,1,T0458/Phragment_TS3
T0458,Phragment_TS4,0.9198,0.9416,0.8052,1.109,val,1,T0458/Phragment_TS4
T0458,Phragment_TS5,0.6569,0.6981,0.4903,3.2039999999999997,val,1,T0458/Phragment_TS5
T0458,Phyre2_TS1,0.9281,0.9578,0.8084,1.036,val,1,T0458/Phyre2_TS1
T0458,Phyre2_TS2,0.9311,0.961,0.8279,0.993,val,1,T0458/Phyre2_TS2
T0458,Phyre2_TS3,0.9082,0.9318,0.7695,1.18,val,1,T0458/Phyre2_TS3
T0458,Phyre2_TS4,0.9196,0.9448,0.8084,1.11,val,1,T0458/Phyre2_TS4
T0458,Phyre2_TS5,0.6569,0.6981,0.4903,3.2039999999999997,val,1,T0458/Phyre2_TS5
T0824,FALCON_TOPO_TS1,0.196,0.1898,0.1366,13.408,test,0,T0824/FALCON_TOPO_TS1
T0458,Phyre_de_novo_TS1,0.9454,0.9675,0.8409,0.8390000000000001,val,1,T0458/Phyre_de_novo_TS1
T0458,Phyre_de_novo_TS2,0.9261,0.9481,0.8052,1.06,val,1,T0458/Phyre_de_novo_TS2
T0458,Phyre_de_novo_TS3,0.9304,0.9545,0.8149,1.002,val,1,T0458/Phyre_de_novo_TS3
T0458,Phyre_de_novo_TS4,0.9127,0.9318,0.7792,1.162,val,1,T0458/Phyre_de_novo_TS4
T0458,Phyre_de_novo_TS5,0.9179,0.9448,0.8052,1.114,val,1,T0458/Phyre_de_novo_TS5
T0458,Poing_TS1,0.9281,0.9578,0.8084,1.036,val,1,T0458/Poing_TS1
T0458,Poing_TS2,0.9311,0.961,0.8279,0.993,val,1,T0458/Poing_TS2
T0458,Poing_TS3,0.9082,0.9318,0.7695,1.18,val,1,T0458/Poing_TS3
T0458,Poing_TS4,0.9206,0.9416,0.8052,1.103,val,1,T0458/Poing_TS4
T0458,Poing_TS5,0.6569,0.6981,0.4903,3.2039999999999997,val,1,T0458/Poing_TS5
T0824,FALCON_TOPO_TS2,0.2004,0.1968,0.1458,14.59,test,0,T0824/FALCON_TOPO_TS2
T0458,Pushchino_TS1,0.9279,0.9448,0.7955,1.028,val,1,T0458/Pushchino_TS1
T0458,RAPTOR_TS1,0.9424,0.961,0.8247,0.841,val,1,T0458/RAPTOR_TS1
T0458,RAPTOR_TS2,0.9483,0.9708,0.8506,0.782,val,1,T0458/RAPTOR_TS2
T0458,RAPTOR_TS3,0.9449,0.9643,0.8247,0.802,val,1,T0458/RAPTOR_TS3
T0458,RAPTOR_TS4,0.9387,0.961,0.8149,0.89,val,1,T0458/RAPTOR_TS4
T0458,RAPTOR_TS5,0.9455,0.9643,0.8442,0.848,val,1,T0458/RAPTOR_TS5
T0458,RBO-Proteus_TS1,0.2875,0.3344,0.2305,10.842,val,0,T0458/RBO-Proteus_TS1
T0458,RBO-Proteus_TS2,0.3158,0.3604,0.2565,10.532,val,0,T0458/RBO-Proteus_TS2
T0458,RBO-Proteus_TS3,0.3013,0.3474,0.2403,12.387,val,0,T0458/RBO-Proteus_TS3
T0458,RBO-Proteus_TS4,0.3015,0.3539,0.2565,10.097999999999999,val,0,T0458/RBO-Proteus_TS4
T0824,FALCON_TOPO_TS3,0.2024,0.2222,0.1551,14.237,test,0,T0824/FALCON_TOPO_TS3
T0458,RBO-Proteus_TS5,0.3199,0.3571,0.25,11.003,val,0,T0458/RBO-Proteus_TS5
T0458,SAM-T02-server_AL1,0.8882,0.9188,0.7695,1.4980000000000002,val,1,T0458/SAM-T02-server_AL1
T0458,SAM-T02-server_AL2,0.8886,0.9188,0.7825,1.4969999999999999,val,1,T0458/SAM-T02-server_AL2
T0458,SAM-T02-server_AL3,0.8951,0.9286,0.789,1.462,val,1,T0458/SAM-T02-server_AL3
T0458,SAM-T02-server_AL4,0.8875,0.9156,0.7727,1.5,val,1,T0458/SAM-T02-server_AL4
T0458,SAM-T02-server_AL5,0.8824,0.9188,0.7662,1.537,val,1,T0458/SAM-T02-server_AL5
T0458,SAM-T06-server_TS1,0.9471,0.961,0.8117,0.75,val,1,T0458/SAM-T06-server_TS1
T0458,SAM-T06-server_TS2,0.9405,0.961,0.8149,0.852,val,1,T0458/SAM-T06-server_TS2
T0458,SAM-T06-server_TS3,0.8886,0.9188,0.7825,1.4969999999999999,val,1,T0458/SAM-T06-server_TS3
T0458,SAM-T06-server_TS4,0.8747,0.9026,0.763,1.5090000000000001,val,1,T0458/SAM-T06-server_TS4
T0824,FALCON_TOPO_TS4,0.1937,0.1968,0.1389,14.808,test,0,T0824/FALCON_TOPO_TS4
T0458,SAM-T06-server_TS5,0.8951,0.9286,0.789,1.462,val,1,T0458/SAM-T06-server_TS5
T0458,SAM-T08-server_TS1,0.9429,0.9675,0.8182,0.826,val,1,T0458/SAM-T08-server_TS1
T0458,SAM-T08-server_TS2,0.9405,0.961,0.8149,0.852,val,1,T0458/SAM-T08-server_TS2
T0458,SAM-T08-server_TS3,0.9405,0.961,0.8149,0.852,val,1,T0458/SAM-T08-server_TS3
T0458,SAM-T08-server_TS4,0.2951,0.3604,0.2305,6.981,val,0,T0458/SAM-T08-server_TS4
T0458,SAM-T08-server_TS5,0.4084,0.4481,0.2727,4.102,val,0,T0458/SAM-T08-server_TS5
T0458,T0458,1.0,1.0,1.0,0.0,val,1,T0458/T0458
T0458,YASARA_TS1,0.9372,0.961,0.8052,0.88,val,1,T0458/YASARA_TS1
T0458,YASARA_TS2,0.9374,0.9578,0.7987,0.866,val,1,T0458/YASARA_TS2
T0458,YASARA_TS3,0.9166,0.9383,0.7825,1.4240000000000002,val,1,T0458/YASARA_TS3
T0824,FALCON_TOPO_TS5,0.1909,0.1968,0.1412,16.215999999999998,test,0,T0824/FALCON_TOPO_TS5
T0458,YASARA_TS4,0.9343,0.961,0.8344,1.052,val,1,T0458/YASARA_TS4
T0458,YASARA_TS5,0.9304,0.9545,0.8182,0.9790000000000001,val,1,T0458/YASARA_TS5
T0458,Zhang-Server_TS1,0.9472,0.961,0.8279,0.774,val,1,T0458/Zhang-Server_TS1
T0458,Zhang-Server_TS2,0.9366,0.9578,0.8084,0.862,val,1,T0458/Zhang-Server_TS2
T0458,Zhang-Server_TS3,0.943,0.961,0.8247,0.81,val,1,T0458/Zhang-Server_TS3
T0458,Zhang-Server_TS4,0.9342,0.9545,0.7987,0.882,val,1,T0458/Zhang-Server_TS4
T0458,Zhang-Server_TS5,0.9464,0.9675,0.8247,0.78,val,1,T0458/Zhang-Server_TS5
T0458,circle_TS1,0.9431,0.9643,0.8117,0.8,val,1,T0458/circle_TS1
T0458,circle_TS2,0.9404,0.9578,0.8052,0.8190000000000001,val,1,T0458/circle_TS2
T0458,circle_TS3,0.9395,0.9578,0.8052,0.833,val,1,T0458/circle_TS3
T0764,nns_TS5,0.552,0.4065,0.2827,12.203,train,1,T0764/nns_TS5
T0824,FFAS-3D_TS1,0.2506,0.2315,0.1505,13.190999999999999,test,0,T0824/FFAS-3D_TS1
T0458,circle_TS4,0.9237,0.9416,0.789,1.02,val,1,T0458/circle_TS4
T0458,circle_TS5,0.9003,0.9253,0.7825,1.463,val,1,T0458/circle_TS5
T0458,fais-server_TS1,0.9407,0.9578,0.8214,0.865,val,1,T0458/fais-server_TS1
T0458,fais-server_TS2,0.9464,0.9708,0.8344,0.7979999999999999,val,1,T0458/fais-server_TS2
T0458,fais-server_TS3,0.9399,0.961,0.8247,0.853,val,1,T0458/fais-server_TS3
T0458,fais-server_TS4,0.951,0.9740000000000001,0.8571,0.758,val,1,T0458/fais-server_TS4
T0458,fais-server_TS5,0.9495,0.9740000000000001,0.8539,0.779,val,1,T0458/fais-server_TS5
T0458,forecast_TS1,0.9394,0.961,0.8247,0.909,val,1,T0458/forecast_TS1
T0458,forecast_TS2,0.9365,0.961,0.8279,0.88,val,1,T0458/forecast_TS2
T0458,forecast_TS3,0.9424,0.9643,0.8344,0.8490000000000001,val,1,T0458/forecast_TS3
T0824,FFAS-3D_TS2,0.3009,0.2894,0.1875,11.485,test,0,T0824/FFAS-3D_TS2
T0458,forecast_TS4,0.9296,0.9545,0.8182,0.9620000000000001,val,1,T0458/forecast_TS4
T0458,forecast_TS5,0.9377,0.9545,0.8117,0.877,val,1,T0458/forecast_TS5
T0458,keasar-server_TS1,0.895,0.9253,0.7857,1.446,val,1,T0458/keasar-server_TS1
T0458,keasar-server_TS2,0.951,0.9740000000000001,0.8279,0.7190000000000001,val,1,T0458/keasar-server_TS2
T0458,keasar-server_TS3,0.953,0.9740000000000001,0.8312,0.703,val,1,T0458/keasar-server_TS3
T0458,keasar-server_TS4,0.9436,0.9675,0.8279,0.83,val,1,T0458/keasar-server_TS4
T0458,keasar-server_TS5,0.9436,0.9675,0.8279,0.83,val,1,T0458/keasar-server_TS5
T0458,mGenTHREADER_TS1,0.9477,0.9740000000000001,0.8442,0.812,val,1,T0458/mGenTHREADER_TS1
T0458,mariner1_TS1,0.2254,0.2987,0.1558,9.789,val,0,T0458/mariner1_TS1
T0458,mariner1_TS2,0.135,0.1364,0.1266,0.785,val,0,T0458/mariner1_TS2
T0824,FFAS-3D_TS3,0.3047,0.2894,0.2199,12.761,test,0,T0824/FFAS-3D_TS3
T0458,mariner1_TS3,0.2705,0.3344,0.1981,10.633,val,0,T0458/mariner1_TS3
T0458,mariner1_TS4,0.271,0.3344,0.1916,10.491,val,0,T0458/mariner1_TS4
T0458,mariner1_TS5,0.2893,0.3506,0.2045,10.46,val,0,T0458/mariner1_TS5
T0458,nFOLD3_TS1,0.9126,0.9351,0.7955,1.507,val,1,T0458/nFOLD3_TS1
T0458,nFOLD3_TS2,0.9307,0.9578,0.8149,1.209,val,1,T0458/nFOLD3_TS2
T0458,nFOLD3_TS3,0.9477,0.9740000000000001,0.8442,0.812,val,1,T0458/nFOLD3_TS3
T0458,nFOLD3_TS4,0.9405,0.961,0.8149,0.852,val,1,T0458/nFOLD3_TS4
T0458,nFOLD3_TS5,0.9353,0.9578,0.8214,0.9129999999999999,val,1,T0458/nFOLD3_TS5
T0458,panther_server_TS1,0.9145,0.9318,0.7597,1.042,val,1,T0458/panther_server_TS1
T0458,panther_server_TS2,0.9239,0.9383,0.7759999999999999,0.992,val,1,T0458/panther_server_TS2
T0824,FFAS-3D_TS4,0.2286,0.25,0.1528,14.595,test,0,T0824/FFAS-3D_TS4
T0458,panther_server_TS3,0.9312,0.9545,0.7922,1.031,val,1,T0458/panther_server_TS3
T0458,panther_server_TS4,0.9121,0.9221,0.763,1.074,val,1,T0458/panther_server_TS4
T0458,panther_server_TS5,0.9333,0.9578,0.8084,0.9470000000000001,val,1,T0458/panther_server_TS5
